weighted_prices,sales,date,A1,A2,A3,R1,R2,R3,M1,M2,M3,P1,P2,P3,D1
1.7443,13593181,19/01/2013,3.386,3.321,3.519,3.315,3.254,3.444,3.473,3.394,3.626,3.636,3.574,3.751,3.902
1.7443,13593181,19/01/2013,3.386,3.321,3.519,3.315,3.254,3.444,3.473,3.394,3.626,3.636,3.574,3.751,3.902
1.7443,13593181,19/01/2013,3.386,3.321,3.519,3.315,3.254,3.444,3.473,3.394,3.626,3.636,3.574,3.751,3.902
1.7443,13593181,19/01/2013,3.386,3.321,3.519,3.315,3.254,3.444,3.473,3.394,3.626,3.636,3.574,3.751,3.902
1.7443,13593181,19/01/2013,3.386,3.321,3.519,3.315,3.254,3.444,3.473,3.394,3.626,3.636,3.574,3.751,3.902
1.7353,12446562,26/01/2013,3.427,3.362,3.558,3.357,3.296,3.484,3.512,3.434,3.663,3.673,3.613,3.783,3.927
1.7353,12446562,26/01/2013,3.427,3.362,3.558,3.357,3.296,3.484,3.512,3.434,3.663,3.673,3.613,3.783,3.927
1.7353,12446562,26/01/2013,3.427,3.362,3.558,3.357,3.296,3.484,3.512,3.434,3.663,3.673,3.613,3.783,3.927
1.7353,12446562,26/01/2013,3.427,3.362,3.558,3.357,3.296,3.484,3.512,3.434,3.663,3.673,3.613,3.783,3.927
1.7353,12446562,26/01/2013,3.427,3.362,3.558,3.357,3.296,3.484,3.512,3.434,3.663,3.673,3.613,3.783,3.927
1.7007,11050934,02/02/2013,3.604,3.534,3.748,3.538,3.471,3.678,3.683,3.598,3.848,3.841,3.776,3.963,4.022
1.7007,11050934,02/02/2013,3.604,3.534,3.748,3.538,3.471,3.678,3.683,3.598,3.848,3.841,3.776,3.963,4.022
1.7007,11039133,02/02/2013,3.604,3.534,3.748,3.538,3.471,3.678,3.683,3.598,3.848,3.841,3.776,3.963,4.022
1.7007,11039133,02/02/2013,3.604,3.534,3.748,3.538,3.471,3.678,3.683,3.598,3.848,3.841,3.776,3.963,4.022
1.7007,11039133,02/02/2013,3.604,3.534,3.748,3.538,3.471,3.678,3.683,3.598,3.848,3.841,3.776,3.963,4.022
1.6785,11107336,09/02/2013,3.677,3.599,3.836,3.611,3.537,3.769,3.756,3.663,3.938,3.91,3.838,4.042,4.104
1.6785,11107336,09/02/2013,3.677,3.599,3.836,3.611,3.537,3.769,3.756,3.663,3.938,3.91,3.838,4.042,4.104
1.6784,11045593,09/02/2013,3.677,3.599,3.836,3.611,3.537,3.769,3.756,3.663,3.938,3.91,3.838,4.042,4.104
1.6785,11107336,09/02/2013,3.677,3.599,3.836,3.611,3.537,3.769,3.756,3.663,3.938,3.91,3.838,4.042,4.104
1.6784,11045593,09/02/2013,3.677,3.599,3.836,3.611,3.537,3.769,3.756,3.663,3.938,3.91,3.838,4.042,4.104
1.6582,8857280,16/02/2013,3.812,3.753,3.932,3.747,3.69,3.866,3.891,3.819,4.031,4.042,3.993,4.132,4.157
1.6582,8857280,16/02/2013,3.812,3.753,3.932,3.747,3.69,3.866,3.891,3.819,4.031,4.042,3.993,4.132,4.157
1.6582,8856787,16/02/2013,3.812,3.753,3.932,3.747,3.69,3.866,3.891,3.819,4.031,4.042,3.993,4.132,4.157
1.6589,8986453,16/02/2013,3.812,3.753,3.932,3.747,3.69,3.866,3.891,3.819,4.031,4.042,3.993,4.132,4.157
1.6589,8986453,16/02/2013,3.812,3.753,3.932,3.747,3.69,3.866,3.891,3.819,4.031,4.042,3.993,4.132,4.157
1.662,12189255,23/02/2013,3.851,3.787,3.98,3.784,3.722,3.914,3.934,3.859,4.08,4.084,4.031,4.181,4.159
1.662,12189255,23/02/2013,3.851,3.787,3.98,3.784,3.722,3.914,3.934,3.859,4.08,4.084,4.031,4.181,4.159
1.662,12189255,23/02/2013,3.851,3.787,3.98,3.784,3.722,3.914,3.934,3.859,4.08,4.084,4.031,4.181,4.159
1.662,12189255,23/02/2013,3.851,3.787,3.98,3.784,3.722,3.914,3.934,3.859,4.08,4.084,4.031,4.181,4.159
1.662,12189255,23/02/2013,3.851,3.787,3.98,3.784,3.722,3.914,3.934,3.859,4.08,4.084,4.031,4.181,4.159
1.661,10812824,02/03/2013,3.826,3.763,3.955,3.759,3.698,3.888,3.91,3.833,4.06,4.061,4.009,4.158,4.13
1.661,10812824,02/03/2013,3.826,3.763,3.955,3.759,3.698,3.888,3.91,3.833,4.06,4.061,4.009,4.158,4.13
1.661,10812824,02/03/2013,3.826,3.763,3.955,3.759,3.698,3.888,3.91,3.833,4.06,4.061,4.009,4.158,4.13
1.661,10812824,02/03/2013,3.826,3.763,3.955,3.759,3.698,3.888,3.91,3.833,4.06,4.061,4.009,4.158,4.13
1.6608,10796489,02/03/2013,3.826,3.763,3.955,3.759,3.698,3.888,3.91,3.833,4.06,4.061,4.009,4.158,4.13
1.6447,10199682,09/03/2013,3.779,3.71,3.918,3.71,3.644,3.85,3.865,3.783,4.022,4.018,3.96,4.124,4.088
1.6447,10199682,09/03/2013,3.779,3.71,3.918,3.71,3.644,3.85,3.865,3.783,4.022,4.018,3.96,4.124,4.088
1.6446,10196841,09/03/2013,3.779,3.71,3.918,3.71,3.644,3.85,3.865,3.783,4.022,4.018,3.96,4.124,4.088
1.6447,10199682,09/03/2013,3.779,3.71,3.918,3.71,3.644,3.85,3.865,3.783,4.022,4.018,3.96,4.124,4.088
1.6447,10199682,09/03/2013,3.779,3.71,3.918,3.71,3.644,3.85,3.865,3.783,4.022,4.018,3.96,4.124,4.088
1.6271,9491529,16/03/2013,3.764,3.699,3.897,3.696,3.633,3.829,3.85,3.772,4.001,4.002,3.946,4.104,4.047
1.6271,9491529,16/03/2013,3.764,3.699,3.897,3.696,3.633,3.829,3.85,3.772,4.001,4.002,3.946,4.104,4.047
1.6271,9491141,16/03/2013,3.764,3.699,3.897,3.696,3.633,3.829,3.85,3.772,4.001,4.002,3.946,4.104,4.047
1.6271,9491529,16/03/2013,3.764,3.699,3.897,3.696,3.633,3.829,3.85,3.772,4.001,4.002,3.946,4.104,4.047
1.6271,9491529,16/03/2013,3.764,3.699,3.897,3.696,3.633,3.829,3.85,3.772,4.001,4.002,3.946,4.104,4.047
1.6109,10125726,23/03/2013,3.746,3.68,3.881,3.68,3.616,3.813,3.828,3.749,3.982,3.981,3.924,4.087,4.006
1.6109,10125726,23/03/2013,3.746,3.68,3.881,3.68,3.616,3.813,3.828,3.749,3.982,3.981,3.924,4.087,4.006
1.6109,10123959,23/03/2013,3.746,3.68,3.881,3.68,3.616,3.813,3.828,3.749,3.982,3.981,3.924,4.087,4.006
1.6109,10125726,23/03/2013,3.746,3.68,3.881,3.68,3.616,3.813,3.828,3.749,3.982,3.981,3.924,4.087,4.006
1.6109,10125726,23/03/2013,3.746,3.68,3.881,3.68,3.616,3.813,3.828,3.749,3.982,3.981,3.924,4.087,4.006
1.6217,8713094,30/03/2013,3.714,3.638,3.867,3.645,3.572,3.799,3.798,3.71,3.969,3.953,3.887,4.076,3.993
1.6217,8712577,30/03/2013,3.714,3.638,3.867,3.645,3.572,3.799,3.798,3.71,3.969,3.953,3.887,4.076,3.993
1.6217,8713094,30/03/2013,3.714,3.638,3.867,3.645,3.572,3.799,3.798,3.71,3.969,3.953,3.887,4.076,3.993
1.6217,8713094,30/03/2013,3.714,3.638,3.867,3.645,3.572,3.799,3.798,3.71,3.969,3.953,3.887,4.076,3.993
1.6217,8713094,30/03/2013,3.714,3.638,3.867,3.645,3.572,3.799,3.798,3.71,3.969,3.953,3.887,4.076,3.993
1.6593,10410803,06/04/2013,3.676,3.604,3.822,3.608,3.539,3.751,3.761,3.673,3.93,3.916,3.852,4.034,3.977
1.6593,10410803,06/04/2013,3.676,3.604,3.822,3.608,3.539,3.751,3.761,3.673,3.93,3.916,3.852,4.034,3.977
1.6593,10410803,06/04/2013,3.676,3.604,3.822,3.608,3.539,3.751,3.761,3.673,3.93,3.916,3.852,4.034,3.977
1.6593,10410803,06/04/2013,3.676,3.604,3.822,3.608,3.539,3.751,3.761,3.673,3.93,3.916,3.852,4.034,3.977
1.6593,10410803,06/04/2013,3.676,3.604,3.822,3.608,3.539,3.751,3.761,3.673,3.93,3.916,3.852,4.034,3.977
1.6932,10548135,13/04/2013,3.611,3.535,3.766,3.542,3.469,3.694,3.7,3.609,3.878,3.852,3.782,3.98,3.942
1.6932,10548135,13/04/2013,3.611,3.535,3.766,3.542,3.469,3.694,3.7,3.609,3.878,3.852,3.782,3.98,3.942
1.6932,10548135,13/04/2013,3.611,3.535,3.766,3.542,3.469,3.694,3.7,3.609,3.878,3.852,3.782,3.98,3.942
1.6932,10544614,13/04/2013,3.611,3.535,3.766,3.542,3.469,3.694,3.7,3.609,3.878,3.852,3.782,3.98,3.942
1.6932,10548135,13/04/2013,3.611,3.535,3.766,3.542,3.469,3.694,3.7,3.609,3.878,3.852,3.782,3.98,3.942
1.7614,11314878,20/04/2013,3.603,3.536,3.74,3.536,3.472,3.671,3.687,3.604,3.847,3.836,3.777,3.947,3.887
1.7614,11314878,20/04/2013,3.603,3.536,3.74,3.536,3.472,3.671,3.687,3.604,3.847,3.836,3.777,3.947,3.887
1.7614,11314878,20/04/2013,3.603,3.536,3.74,3.536,3.472,3.671,3.687,3.604,3.847,3.836,3.777,3.947,3.887
1.7616,11267329,20/04/2013,3.603,3.536,3.74,3.536,3.472,3.671,3.687,3.604,3.847,3.836,3.777,3.947,3.887
1.7616,11267329,20/04/2013,3.603,3.536,3.74,3.536,3.472,3.671,3.687,3.604,3.847,3.836,3.777,3.947,3.887
1.8157,9692586,27/04/2013,3.587,3.519,3.725,3.52,3.455,3.657,3.668,3.584,3.829,3.822,3.763,3.931,3.851
1.8157,9692586,27/04/2013,3.587,3.519,3.725,3.52,3.455,3.657,3.668,3.584,3.829,3.822,3.763,3.931,3.851
1.8157,9692586,27/04/2013,3.587,3.519,3.725,3.52,3.455,3.657,3.668,3.584,3.829,3.822,3.763,3.931,3.851
1.8157,9692586,27/04/2013,3.587,3.519,3.725,3.52,3.455,3.657,3.668,3.584,3.829,3.822,3.763,3.931,3.851
1.8154,9630386,27/04/2013,3.587,3.519,3.725,3.52,3.455,3.657,3.668,3.584,3.829,3.822,3.763,3.931,3.851
1.8568,10936253,04/05/2013,3.602,3.54,3.729,3.538,3.478,3.662,3.681,3.603,3.832,3.83,3.776,3.93,3.845
1.8568,10936253,04/05/2013,3.602,3.54,3.729,3.538,3.478,3.662,3.681,3.603,3.832,3.83,3.776,3.93,3.845
1.8568,10936253,04/05/2013,3.602,3.54,3.729,3.538,3.478,3.662,3.681,3.603,3.832,3.83,3.776,3.93,3.845
1.8568,10936253,04/05/2013,3.602,3.54,3.729,3.538,3.478,3.662,3.681,3.603,3.832,3.83,3.776,3.93,3.845
1.8568,10936253,04/05/2013,3.602,3.54,3.729,3.538,3.478,3.662,3.681,3.603,3.832,3.83,3.776,3.93,3.845
1.8882,10967188,11/05/2013,3.665,3.601,3.795,3.603,3.543,3.729,3.739,3.656,3.9,3.883,3.824,3.993,3.866
1.8882,10967188,11/05/2013,3.665,3.601,3.795,3.603,3.543,3.729,3.739,3.656,3.9,3.883,3.824,3.993,3.866
1.8882,10967188,11/05/2013,3.665,3.601,3.795,3.603,3.543,3.729,3.739,3.656,3.9,3.883,3.824,3.993,3.866
1.8882,10967188,11/05/2013,3.665,3.601,3.795,3.603,3.543,3.729,3.739,3.656,3.9,3.883,3.824,3.993,3.866
1.8882,10967188,11/05/2013,3.665,3.601,3.795,3.603,3.543,3.729,3.739,3.656,3.9,3.883,3.824,3.993,3.866
1.8847,11245402,18/05/2013,3.729,3.687,3.816,3.673,3.636,3.752,3.801,3.741,3.918,3.926,3.88,4.011,3.89
1.8847,11245402,18/05/2013,3.729,3.687,3.816,3.673,3.636,3.752,3.801,3.741,3.918,3.926,3.88,4.011,3.89
1.8852,11275542,18/05/2013,3.729,3.687,3.816,3.673,3.636,3.752,3.801,3.741,3.918,3.926,3.88,4.011,3.89
1.8847,11245402,18/05/2013,3.729,3.687,3.816,3.673,3.636,3.752,3.801,3.741,3.918,3.926,3.88,4.011,3.89
1.8852,11275542,18/05/2013,3.729,3.687,3.816,3.673,3.636,3.752,3.801,3.741,3.918,3.926,3.88,4.011,3.89
1.8424,12023035,25/05/2013,3.704,3.656,3.802,3.645,3.601,3.736,3.779,3.714,3.904,3.912,3.863,4.003,3.88
1.8422,12017103,25/05/2013,3.704,3.656,3.802,3.645,3.601,3.736,3.779,3.714,3.904,3.912,3.863,4.003,3.88
1.8429,12079201,25/05/2013,3.704,3.656,3.802,3.645,3.601,3.736,3.779,3.714,3.904,3.912,3.863,4.003,3.88
1.8429,12079201,25/05/2013,3.704,3.656,3.802,3.645,3.601,3.736,3.779,3.714,3.904,3.912,3.863,4.003,3.88
1.8429,12079201,25/05/2013,3.704,3.656,3.802,3.645,3.601,3.736,3.779,3.714,3.904,3.912,3.863,4.003,3.88
1.8112,11750203,01/06/2013,3.705,3.664,3.788,3.646,3.61,3.721,3.773,3.712,3.892,3.913,3.87,3.992,3.869
1.8111,11750203,01/06/2013,3.705,3.664,3.788,3.646,3.61,3.721,3.773,3.712,3.892,3.913,3.87,3.992,3.869
1.8112,11750203,01/06/2013,3.705,3.664,3.788,3.646,3.61,3.721,3.773,3.712,3.892,3.913,3.87,3.992,3.869
1.8113,11650055,01/06/2013,3.705,3.664,3.788,3.646,3.61,3.721,3.773,3.712,3.892,3.913,3.87,3.992,3.869
1.809,11554020,01/06/2013,3.705,3.664,3.788,3.646,3.61,3.721,3.773,3.712,3.892,3.913,3.87,3.992,3.869
1.7775,10004779,08/06/2013,3.715,3.674,3.798,3.655,3.619,3.731,3.783,3.722,3.9,3.929,3.891,4.0,3.849
1.7775,10047094,08/06/2013,3.715,3.674,3.798,3.655,3.619,3.731,3.783,3.722,3.9,3.929,3.891,4.0,3.849
1.7774,10047094,08/06/2013,3.715,3.674,3.798,3.655,3.619,3.731,3.783,3.722,3.9,3.929,3.891,4.0,3.849
1.7775,10047094,08/06/2013,3.715,3.674,3.798,3.655,3.619,3.731,3.783,3.722,3.9,3.929,3.891,4.0,3.849
1.7774,10047094,08/06/2013,3.715,3.674,3.798,3.655,3.619,3.731,3.783,3.722,3.9,3.929,3.891,4.0,3.849
1.7552,10932931,15/06/2013,3.689,3.636,3.798,3.626,3.577,3.73,3.764,3.692,3.901,3.912,3.863,4.005,3.841
1.7552,10932931,15/06/2013,3.689,3.636,3.798,3.626,3.577,3.73,3.764,3.692,3.901,3.912,3.863,4.005,3.841
1.7552,10932931,15/06/2013,3.689,3.636,3.798,3.626,3.577,3.73,3.764,3.692,3.901,3.912,3.863,4.005,3.841
1.7552,10932931,15/06/2013,3.689,3.636,3.798,3.626,3.577,3.73,3.764,3.692,3.901,3.912,3.863,4.005,3.841
1.7552,10932931,15/06/2013,3.689,3.636,3.798,3.626,3.577,3.73,3.764,3.692,3.901,3.912,3.863,4.005,3.841
1.7502,9937579,22/06/2013,3.645,3.563,3.81,3.577,3.498,3.741,3.733,3.635,3.922,3.88,3.807,4.015,3.838
1.7502,9937579,22/06/2013,3.645,3.563,3.81,3.577,3.498,3.741,3.733,3.635,3.922,3.88,3.807,4.015,3.838
1.7502,9937579,22/06/2013,3.645,3.563,3.81,3.577,3.498,3.741,3.733,3.635,3.922,3.88,3.807,4.015,3.838
1.7497,9881786,22/06/2013,3.645,3.563,3.81,3.577,3.498,3.741,3.733,3.635,3.922,3.88,3.807,4.015,3.838
1.7502,9937579,22/06/2013,3.645,3.563,3.81,3.577,3.498,3.741,3.733,3.635,3.922,3.88,3.807,4.015,3.838
1.7463,11658030,29/06/2013,3.567,3.478,3.748,3.496,3.41,3.676,3.66,3.557,3.86,3.813,3.732,3.964,3.817
1.7463,11658030,29/06/2013,3.567,3.478,3.748,3.496,3.41,3.676,3.66,3.557,3.86,3.813,3.732,3.964,3.817
1.7466,11746162,29/06/2013,3.567,3.478,3.748,3.496,3.41,3.676,3.66,3.557,3.86,3.813,3.732,3.964,3.817
1.7466,11746162,29/06/2013,3.567,3.478,3.748,3.496,3.41,3.676,3.66,3.557,3.86,3.813,3.732,3.964,3.817
1.7466,11746162,29/06/2013,3.567,3.478,3.748,3.496,3.41,3.676,3.66,3.557,3.86,3.813,3.732,3.964,3.817
1.7219,11315029,06/07/2013,3.563,3.481,3.729,3.492,3.413,3.657,3.654,3.558,3.84,3.81,3.737,3.947,3.828
1.7219,11339826,06/07/2013,3.563,3.481,3.729,3.492,3.413,3.657,3.654,3.558,3.84,3.81,3.737,3.947,3.828
1.7219,11339826,06/07/2013,3.563,3.481,3.729,3.492,3.413,3.657,3.654,3.558,3.84,3.81,3.737,3.947,3.828
1.7219,11339826,06/07/2013,3.563,3.481,3.729,3.492,3.413,3.657,3.654,3.558,3.84,3.81,3.737,3.947,3.828
1.722,11088469,06/07/2013,3.563,3.481,3.729,3.492,3.413,3.657,3.654,3.558,3.84,3.81,3.737,3.947,3.828
1.7065,11712267,13/07/2013,3.706,3.634,3.853,3.639,3.57,3.786,3.786,3.701,3.952,3.943,3.88,4.059,3.867
1.7065,11712267,13/07/2013,3.706,3.634,3.853,3.639,3.57,3.786,3.786,3.701,3.952,3.943,3.88,4.059,3.867
1.7065,11668661,13/07/2013,3.706,3.634,3.853,3.639,3.57,3.786,3.786,3.701,3.952,3.943,3.88,4.059,3.867
1.7065,11666354,13/07/2013,3.706,3.634,3.853,3.639,3.57,3.786,3.786,3.701,3.952,3.943,3.88,4.059,3.867
1.7065,11712267,13/07/2013,3.706,3.634,3.853,3.639,3.57,3.786,3.786,3.701,3.952,3.943,3.88,4.059,3.867
1.6859,9996862,20/07/2013,3.751,3.678,3.898,3.682,3.612,3.831,3.831,3.746,3.995,3.993,3.932,4.105,3.903
1.6841,9878920,20/07/2013,3.751,3.678,3.898,3.682,3.612,3.831,3.831,3.746,3.995,3.993,3.932,4.105,3.903
1.6841,9878920,20/07/2013,3.751,3.678,3.898,3.682,3.612,3.831,3.831,3.746,3.995,3.993,3.932,4.105,3.903
1.6836,9692174,20/07/2013,3.751,3.678,3.898,3.682,3.612,3.831,3.831,3.746,3.995,3.993,3.932,4.105,3.903
1.6841,9878920,20/07/2013,3.751,3.678,3.898,3.682,3.612,3.831,3.831,3.746,3.995,3.993,3.932,4.105,3.903
1.6925,10710758,27/07/2013,3.716,3.638,3.876,3.646,3.57,3.806,3.801,3.71,3.975,3.963,3.895,4.091,3.915
1.6925,10709381,27/07/2013,3.716,3.638,3.876,3.646,3.57,3.806,3.801,3.71,3.975,3.963,3.895,4.091,3.915
1.6925,10709381,27/07/2013,3.716,3.638,3.876,3.646,3.57,3.806,3.801,3.71,3.975,3.963,3.895,4.091,3.915
1.6925,10709381,27/07/2013,3.716,3.638,3.876,3.646,3.57,3.806,3.801,3.71,3.975,3.963,3.895,4.091,3.915
1.6925,10710758,27/07/2013,3.716,3.638,3.876,3.646,3.57,3.806,3.801,3.71,3.975,3.963,3.895,4.091,3.915
1.716,12758021,03/08/2013,3.701,3.633,3.84,3.632,3.566,3.769,3.781,3.7,3.938,3.947,3.887,4.059,3.909
1.716,12758021,03/08/2013,3.701,3.633,3.84,3.632,3.566,3.769,3.781,3.7,3.938,3.947,3.887,4.059,3.909
1.716,12758021,03/08/2013,3.701,3.633,3.84,3.632,3.566,3.769,3.781,3.7,3.938,3.947,3.887,4.059,3.909
1.7162,12798958,03/08/2013,3.701,3.633,3.84,3.632,3.566,3.769,3.781,3.7,3.938,3.947,3.887,4.059,3.909
1.7162,12798958,03/08/2013,3.701,3.633,3.84,3.632,3.566,3.769,3.781,3.7,3.938,3.947,3.887,4.059,3.909
1.7308,11710588,10/08/2013,3.633,3.562,3.778,3.561,3.493,3.703,3.719,3.635,3.883,3.886,3.82,4.01,3.896
1.7308,11710588,10/08/2013,3.633,3.562,3.778,3.561,3.493,3.703,3.719,3.635,3.883,3.886,3.82,4.01,3.896
1.7307,11705756,10/08/2013,3.633,3.562,3.778,3.561,3.493,3.703,3.719,3.635,3.883,3.886,3.82,4.01,3.896
1.7308,11710588,10/08/2013,3.633,3.562,3.778,3.561,3.493,3.703,3.719,3.635,3.883,3.886,3.82,4.01,3.896
1.7308,11710588,10/08/2013,3.633,3.562,3.778,3.561,3.493,3.703,3.719,3.635,3.883,3.886,3.82,4.01,3.896
1.7628,11066521,17/08/2013,3.622,3.565,3.738,3.55,3.496,3.664,3.707,3.638,3.841,3.874,3.824,3.967,3.9
1.7623,11251696,17/08/2013,3.622,3.565,3.738,3.55,3.496,3.664,3.707,3.638,3.841,3.874,3.824,3.967,3.9
1.7623,11251696,17/08/2013,3.622,3.565,3.738,3.55,3.496,3.664,3.707,3.638,3.841,3.874,3.824,3.967,3.9
1.7652,10997578,17/08/2013,3.622,3.565,3.738,3.55,3.496,3.664,3.707,3.638,3.841,3.874,3.824,3.967,3.9
1.7628,11066521,17/08/2013,3.622,3.565,3.738,3.55,3.496,3.664,3.707,3.638,3.841,3.874,3.824,3.967,3.9
1.7765,10858493,24/08/2013,3.623,3.573,3.727,3.552,3.504,3.653,3.707,3.644,3.829,3.875,3.832,3.956,3.913
1.7769,10669480,24/08/2013,3.623,3.573,3.727,3.552,3.504,3.653,3.707,3.644,3.829,3.875,3.832,3.956,3.913
1.7765,10900101,24/08/2013,3.623,3.573,3.727,3.552,3.504,3.653,3.707,3.644,3.829,3.875,3.832,3.956,3.913
1.7765,10858493,24/08/2013,3.623,3.573,3.727,3.552,3.504,3.653,3.707,3.644,3.829,3.875,3.832,3.956,3.913
1.7765,10900101,24/08/2013,3.623,3.573,3.727,3.552,3.504,3.653,3.707,3.644,3.829,3.875,3.832,3.956,3.913
1.7742,9139990,31/08/2013,3.678,3.641,3.751,3.608,3.575,3.679,3.76,3.713,3.851,3.922,3.893,3.977,3.981
1.7742,9140332,31/08/2013,3.678,3.641,3.751,3.608,3.575,3.679,3.76,3.713,3.851,3.922,3.893,3.977,3.981
1.7742,9140332,31/08/2013,3.678,3.641,3.751,3.608,3.575,3.679,3.76,3.713,3.851,3.922,3.893,3.977,3.981
1.7742,9140332,31/08/2013,3.678,3.641,3.751,3.608,3.575,3.679,3.76,3.713,3.851,3.922,3.893,3.977,3.981
1.7742,9139990,31/08/2013,3.678,3.641,3.751,3.608,3.575,3.679,3.76,3.713,3.851,3.922,3.893,3.977,3.981
1.7488,10867476,07/09/2013,3.658,3.607,3.761,3.587,3.54,3.687,3.741,3.678,3.864,3.906,3.862,3.987,3.981
1.7488,10867476,07/09/2013,3.658,3.607,3.761,3.587,3.54,3.687,3.741,3.678,3.864,3.906,3.862,3.987,3.981
1.7488,10867476,07/09/2013,3.658,3.607,3.761,3.587,3.54,3.687,3.741,3.678,3.864,3.906,3.862,3.987,3.981
1.7489,10826027,07/09/2013,3.658,3.607,3.761,3.587,3.54,3.687,3.741,3.678,3.864,3.906,3.862,3.987,3.981
1.7489,10826027,07/09/2013,3.658,3.607,3.761,3.587,3.54,3.687,3.741,3.678,3.864,3.906,3.862,3.987,3.981
1.747,11135742,14/09/2013,3.619,3.544,3.773,3.547,3.475,3.698,3.709,3.617,3.887,3.87,3.802,3.995,3.974
1.747,11135742,14/09/2013,3.619,3.544,3.773,3.547,3.475,3.698,3.709,3.617,3.887,3.87,3.802,3.995,3.974
1.747,11135742,14/09/2013,3.619,3.544,3.773,3.547,3.475,3.698,3.709,3.617,3.887,3.87,3.802,3.995,3.974
1.747,11135742,14/09/2013,3.619,3.544,3.773,3.547,3.475,3.698,3.709,3.617,3.887,3.87,3.802,3.995,3.974
1.747,11135742,14/09/2013,3.619,3.544,3.773,3.547,3.475,3.698,3.709,3.617,3.887,3.87,3.802,3.995,3.974
1.7798,9560624,21/09/2013,3.567,3.493,3.717,3.495,3.425,3.641,3.656,3.564,3.833,3.819,3.751,3.945,3.949
1.7798,9560624,21/09/2013,3.567,3.493,3.717,3.495,3.425,3.641,3.656,3.564,3.833,3.819,3.751,3.945,3.949
1.7798,9560624,21/09/2013,3.567,3.493,3.717,3.495,3.425,3.641,3.656,3.564,3.833,3.819,3.751,3.945,3.949
1.7798,9560624,21/09/2013,3.567,3.493,3.717,3.495,3.425,3.641,3.656,3.564,3.833,3.819,3.751,3.945,3.949
1.7798,9560624,21/09/2013,3.567,3.493,3.717,3.495,3.425,3.641,3.656,3.564,3.833,3.819,3.751,3.945,3.949
1.8061,0,28/09/2013,3.499,3.425,3.651,3.425,3.354,3.574,3.596,3.507,3.77,3.758,3.691,3.881,3.919
1.8061,0,28/09/2013,3.499,3.425,3.651,3.425,3.354,3.574,3.596,3.507,3.77,3.758,3.691,3.881,3.919
1.8061,0,28/09/2013,3.499,3.425,3.651,3.425,3.354,3.574,3.596,3.507,3.77,3.758,3.691,3.881,3.919
1.8061,0,28/09/2013,3.499,3.425,3.651,3.425,3.354,3.574,3.596,3.507,3.77,3.758,3.691,3.881,3.919
1.8061,0,28/09/2013,3.499,3.425,3.651,3.425,3.354,3.574,3.596,3.507,3.77,3.758,3.691,3.881,3.919
1.8036,0,05/10/2013,3.441,3.369,3.589,3.367,3.298,3.511,3.535,3.445,3.708,3.701,3.635,3.824,3.897
1.8036,0,05/10/2013,3.441,3.369,3.589,3.367,3.298,3.511,3.535,3.445,3.708,3.701,3.635,3.824,3.897
1.8036,0,05/10/2013,3.441,3.369,3.589,3.367,3.298,3.511,3.535,3.445,3.708,3.701,3.635,3.824,3.897
1.8036,0,05/10/2013,3.441,3.369,3.589,3.367,3.298,3.511,3.535,3.445,3.708,3.701,3.635,3.824,3.897
1.8036,0,05/10/2013,3.441,3.369,3.589,3.367,3.298,3.511,3.535,3.445,3.708,3.701,3.635,3.824,3.897
1.789,0,12/10/2013,3.43,3.368,3.557,3.354,3.296,3.478,3.527,3.451,3.676,3.694,3.638,3.798,3.886
1.789,0,12/10/2013,3.43,3.368,3.557,3.354,3.296,3.478,3.527,3.451,3.676,3.694,3.638,3.798,3.886
1.789,0,12/10/2013,3.43,3.368,3.557,3.354,3.296,3.478,3.527,3.451,3.676,3.694,3.638,3.798,3.886
1.789,0,12/10/2013,3.43,3.368,3.557,3.354,3.296,3.478,3.527,3.451,3.676,3.694,3.638,3.798,3.886
1.789,0,12/10/2013,3.43,3.368,3.557,3.354,3.296,3.478,3.527,3.451,3.676,3.694,3.638,3.798,3.886
1.7889,10861148,19/10/2013,3.435,3.382,3.542,3.36,3.31,3.464,3.531,3.463,3.663,3.696,3.652,3.779,3.886
1.7889,10861148,19/10/2013,3.435,3.382,3.542,3.36,3.31,3.464,3.531,3.463,3.663,3.696,3.652,3.779,3.886
1.7889,10861148,19/10/2013,3.435,3.382,3.542,3.36,3.31,3.464,3.531,3.463,3.663,3.696,3.652,3.779,3.886
1.789,10733703,19/10/2013,3.435,3.382,3.542,3.36,3.31,3.464,3.531,3.463,3.663,3.696,3.652,3.779,3.886
1.7889,10861148,19/10/2013,3.435,3.382,3.542,3.36,3.31,3.464,3.531,3.463,3.663,3.696,3.652,3.779,3.886
1.7976,12408028,26/10/2013,3.372,3.311,3.498,3.294,3.235,3.417,3.475,3.4,3.621,3.644,3.591,3.742,3.87
1.798,12209984,26/10/2013,3.372,3.311,3.498,3.294,3.235,3.417,3.475,3.4,3.621,3.644,3.591,3.742,3.87
1.7976,12408028,26/10/2013,3.372,3.311,3.498,3.294,3.235,3.417,3.475,3.4,3.621,3.644,3.591,3.742,3.87
1.7976,12408028,26/10/2013,3.372,3.311,3.498,3.294,3.235,3.417,3.475,3.4,3.621,3.644,3.591,3.742,3.87
1.7976,12408028,26/10/2013,3.372,3.311,3.498,3.294,3.235,3.417,3.475,3.4,3.621,3.644,3.591,3.742,3.87
